"content","person_id","name","type","party","now"
"義警、義消、守望相助隊提供協勤津貼",393,"呂玉玲","legislator","中國國民黨","y"
"申請家庭看護移工，免繳每月2000元就業安定費",393,"呂玉玲","legislator","中國國民黨","y"
"賡續推動設立公共化幼兒園與公托中心",393,"呂玉玲","legislator","中國國民黨","y"
"12歲以下孩童發放家庭照顧津貼1萬元",393,"呂玉玲","legislator","中國國民黨","y"
"65歲以上長者免繳健保費，政府全額補助",393,"呂玉玲","legislator","中國國民黨","y"
"就學貸款免利息",393,"呂玉玲","legislator","中國國民黨","y"
"爭取提高教師薪資加給，吸引優秀人才投身教育",393,"呂玉玲","legislator","中國國民黨","y"
"協助拓展實質外交，融入全球民主聯盟",419,"林俊憲","legislator","民主進步黨","y"
"爭取社會住宅以南區為集中示範區，打造為臺南宜居生活首選。",419,"林俊憲","legislator","民主進步黨","y"
"協助農、漁民提升設備、技術與行銷能力，以利拓展市場與增加收入",419,"林俊憲","legislator","民主進步黨","y"
"協助落實「區域共榮」治理目標，加速改善城鄉建設發展落差",419,"林俊憲","legislator","民主進步黨","y"
"觀光、文創培育基地在中西區：鼓勵年青人、文創工作者參與地方創生，打造深具獨特魅力的台南在地人文風情",419,"林俊憲","legislator","民主進步黨","y"
"力挺國防軍工產業自主化，強化台灣自我防衛能力",419,"林俊憲","legislator","民主進步黨","y"
"擴大未來世代教育、高齡長者醫療等公共服務投資，提升台南城市宜居性與發展潛力",419,"林俊憲","legislator","民主進步黨","y"
"藝文展演、運動賽事重鎮在東區：協助市府規劃副都心場館開發計畫，爭取引進國內外音樂、運動展演賽事
",419,"林俊憲","legislator","民主進步黨","y"
"海港休閒渡假中心在安平區：利用安平國際港優勢，協助市府打造國際級海洋休閒渡假聖地",419,"林俊憲","legislator","民主進步黨","y"
"堅持以「對等、尊嚴、和平」為兩岸交流互動最高原則",419,"林俊憲","legislator","民主進步黨","y"
"交通路網規劃與道路設計持續優化，並加速捷運工程及大眾運輸便捷化、密集化",419,"林俊憲","legislator","民主進步黨","y"
"推動藝文新創獎助，地方傳統節慶傳承進化",419,"林俊憲","legislator","民主進步黨","y"
"活絡地方經濟，促進勞工就業：推動循環經濟，讓經濟環境雙贏",449,"謝衣鳯","legislator","中國國民黨","y"
"持續整治東螺溪，展現豐富的水岸風華",449,"謝衣鳯","legislator","中國國民黨","y"
"發展智慧農業，推動農業轉型升級：打通農業產銷國際及兩岸通路。",449,"謝衣鳯","legislator","中國國民黨","y"
"發展智慧農業，推動農業轉型升級：加速及擴大農業廢棄物再利用。",449,"謝衣鳯","legislator","中國國民黨","y"
"發展智慧農業，推動農業轉型升級：保障農民福利，爭取各種補助。",449,"謝衣鳯","legislator","中國國民黨","y"
"持續推動關懷據點，強化在地照顧服務",449,"謝衣鳯","legislator","中國國民黨","y"
"打造友善生育環境",449,"謝衣鳯","legislator","中國國民黨","y"
"透過地方創生，活絡在地經濟。",449,"謝衣鳯","legislator","中國國民黨","y"
"發展智慧農業，推動農業轉型升級：導入智慧農工，提高農業產值。",449,"謝衣鳯","legislator","中國國民黨","y"
"結合地方特色，打造觀光新亮點",449,"謝衣鳯","legislator","中國國民黨","y"
"修正「教師待遇條例」、落實「偏遠地區學校教育發展條例」，充實偏鄉教育的師資與資源",449,"謝衣鳯","legislator","中國國民黨","y"
"推動產業園區蓬勃發展，吸引民眾返鄉就業。",449,"謝衣鳯","legislator","中國國民黨","y"
"協助減輕弱勢家庭的負擔",449,"謝衣鳯","legislator","中國國民黨","y"
"推動銀髮族適用的福利設備與服務",449,"謝衣鳯","legislator","中國國民黨","y"
"高中職學費全免。",418,"林宜瑾","legislator","民主進步黨","y"
"落實居住正義，續建社會住宅。",418,"林宜瑾","legislator","民主進步黨","y"
"新化文資山城，爭取纜車串聯景點，活化新化老街，改善停車問題，力促觀光發展，再現山城榮光。",418,"林宜瑾","legislator","民主進步黨","y"
"重視人本交通，翻轉以車優先觀念，建置友善安全的行人環境。",418,"林宜瑾","legislator","民主進步黨","y"
"闢建特色公園，強化設施品質，讓公園變樂園，大人小孩一齊享受天倫之樂。",418,"林宜瑾","legislator","民主進步黨","y"
"整治黑金槍毒，重罰毒品、肇逃，強化國家公權力。",418,"林宜瑾","legislator","民主進步黨","y"
"寬列文化預算。",418,"林宜瑾","legislator","民主進步黨","y"
"0-22 歲投資未來世代，擴大公共托育資源",418,"林宜瑾","legislator","民主進步黨","y"
"落實居住正義，提高「青年安心成家貸款」額度。",418,"林宜瑾","legislator","民主進步黨","y"
"體恤公教警消，甄補人員編制到位，增加消防預算，更新消防裝備。",418,"林宜瑾","legislator","民主進步黨","y"
"強化外交關係，鞏固國際民主建設性盟友。",418,"林宜瑾","legislator","民主進步黨","y"
"支持無形文化資產保存、傳承與再生。",418,"林宜瑾","legislator","民主進步黨","y"
"增加長照預算，引進資源改善長照，串聯醫療資源，加強社福照護環境，創造高齡友善社會環境。",418,"林宜瑾","legislator","民主進步黨","y"
"持續推動台南捷運建設，促進大眾運輸使用，建立完整路網，奠定台南大眾運輸基礎。",418,"林宜瑾","legislator","民主進步黨","y"
"新市科工重鎮，監督南科三期擴建，完備大眾交通接駁，推動新市鐵路立體化，擴大新市都市計畫。",418,"林宜瑾","legislator","民主進步黨","y"
"消滅血汗醫療，改善醫療人員工作待遇，支持三班護病比入法，病患就診更安心。",418,"林宜瑾","legislator","民主進步黨","y"
"落實居住正義，擴大租金補貼。",418,"林宜瑾","legislator","民主進步黨","y"
"落實儲訓選手零用金加碼，照顧選手生涯多元發展，發展運動產業，擴展產業規模。",418,"林宜瑾","legislator","民主進步黨","y"
"杜絕性騷霸凌，嚴守校園淨土，父母放心打拼，孩子安心就學。",418,"林宜瑾","legislator","民主進步黨","y"
"落實轉型正義教育，強化國家語言教育，壯大台灣本土文化。",418,"林宜瑾","legislator","民主進步黨","y"
"續推十八歲公民權，鼓勵青年參與國家未來。",418,"林宜瑾","legislator","民主進步黨","y"
"協助南科招商，增加就業機會，發展經濟，改善青年就業低薪問題。",418,"林宜瑾","legislator","民主進步黨","y"
"改善道路規劃，降低事故發生率，支持嚴懲酒駕肇事累犯者。",418,"林宜瑾","legislator","民主進步黨","y"
"強化藝文工作者權益保障，培育文資修復人才。",418,"林宜瑾","legislator","民主進步黨","y"
"設立「百億癌症新藥基金」，醫界與國人齊心戮力達到2030癌症死亡人數減少33%。",418,"林宜瑾","legislator","民主進步黨","y"
"永康產業宜居，爭取治水預算，改善淹水問題，加速永康鐵路地下化工程，推動全民運動館建設。",418,"林宜瑾","legislator","民主進步黨","y"
"體育地位再提升，推動「體育暨運動發展部」升格，推廣全民運動，健康台灣。",418,"林宜瑾","legislator","民主進步黨","y"
"備戰才能避戰，支持國艦國造，提高國軍威懾力。",418,"林宜瑾","legislator","民主進步黨","y"
"增加私立大學生學費補助。",418,"林宜瑾","legislator","民主進步黨","y"
"提高學子科研興趣，讓太空發展向下扎根，同時豐富觀光色彩，爭取台南設立太空博物館。",418,"林宜瑾","legislator","民主進步黨","y"
"保障身心障礙學生及家長權益，父母放心打拼，孩子安心就學。",418,"林宜瑾","legislator","民主進步黨","y"
"設立海區新縣立圖書館",441,"蔡易餘","legislator","民主進步黨","y"
"警察、消防合理編制員額",441,"蔡易餘","legislator","民主進步黨","y"
"爭取朴子運動中心附設游泳池",441,"蔡易餘","legislator","民主進步黨","y"
"落實河道清淤，擴大出海口感潮段河床斷面",441,"蔡易餘","legislator","民主進步黨","y"
"設置台61線休息站、壽島白沙遊憩區",441,"蔡易餘","legislator","民主進步黨","y"
"堅持續推「國機國造」「潛艦國造」，強化國防武力",441,"蔡易餘","legislator","民主進步黨","y"
"推動「外傘頂洲固沙特別條例」，專款保持東石、型厝寮、溫港、副瀨、網寮、白水湖、布袋漁 港航道暢通，並推動第三漁港延伸防波堤",441,"蔡易餘","legislator","民主進步黨","y"
"解決水上車站、東石先天宮周邊道路阻塞問題",441,"蔡易餘","legislator","民主進步黨","y"
"推動視訊診療，檢討健保點數強化偏鄉醫療",441,"蔡易餘","legislator","民主進步黨","y"
"建置東石醫院、新塭、六腳機構型長照中心",441,"蔡易餘","legislator","民主進步黨","y"
"爭取北回車站立體化連結水上機場",441,"蔡易餘","legislator","民主進步黨","y"
"爭取國民年金提供至5000元",441,"蔡易餘","legislator","民主進步黨","y"
"廣設中央廚房，並補助送餐車、落實營養午餐與社區食堂三章一Q",441,"蔡易餘","legislator","民主進步黨","y"
"全面落實高中職免學費，並補助私校生3.5萬學雜費，縮短公私立學費差距。",441,"蔡易餘","legislator","民主進步黨","y"
"依CPI與最低薪資調漲檢討公糧與雜糧收購價格",441,"蔡易餘","legislator","民主進步黨","y"
"修法護國安，加重共諜外患罪刑責，不容僥倖！",441,"蔡易餘","legislator","民主進步黨","y"
"提高住宿型長照機構補助至18萬",441,"蔡易餘","legislator","民主進步黨","y"
"續建太保牛稠溪、水上赤蘭溪、八掌溪堤防增設與加高",441,"蔡易餘","legislator","民主進步黨","y"
"所得稅「幼兒學前特別扣除額」，第二胎提高到 20 萬元、第三胎提高到24萬元",441,"蔡易餘","legislator","民主進步黨","y"
"督促朴子現代化屠宰場盡快完工",441,"蔡易餘","legislator","民主進步黨","y"
"所得稅「長照特別扣除額」提升至20萬",441,"蔡易餘","legislator","民主進步黨","y"
"打造義竹無人機試飛、競技專區",441,"蔡易餘","legislator","民主進步黨","y"
"利用碳權交易所綠、藍、黃碳匯方法，創造造林 、濕地、海洋、養蚵產業新價值",441,"蔡易餘","legislator","民主進步黨","y"
"落實多元取水、確保灌區與雜糧區用水",441,"蔡易餘","legislator","民主進步黨","y"
"推動嘉太、朴子、義竹工業區公共設施活化改善",441,"蔡易餘","legislator","民主進步黨","y"
"推動台82線延伸高架串接台61線",441,"蔡易餘","legislator","民主進步黨","y"
"放寬巴氏量表、各產業移工聘用規定",441,"蔡易餘","legislator","民主進步黨","y"
"爭設農業科技園區",441,"蔡易餘","legislator","民主進步黨","y"
"爭取台積電落腳嘉義科學園區、水上南靖園區加速招商",441,"蔡易餘","legislator","民主進步黨","y"
"完成六腳、南靖、新埤排水全段整治",441,"蔡易餘","legislator","民主進步黨","y"
"爭取經費補助師資、強化課後輔導提升學習能力",441,"蔡易餘","legislator","民主進步黨","y"
"馬稠後工業區二期爭取園中園，中心園區交由國科會管理",441,"蔡易餘","legislator","民主進步黨","y"
"水環境經費改善堤防景觀",441,"蔡易餘","legislator","民主進步黨","y"
"爭取老農津貼8550元、排富條款不動產所得至少800萬元",441,"蔡易餘","legislator","民主進步黨","y"
"0-6歲幼兒第一胎起得聘用外籍褓姆",441,"蔡易餘","legislator","民主進步黨","y"
"擴建嘉46線延伸段連接長庚醫療院區",441,"蔡易餘","legislator","民主進步黨","y"
"爭取灣內橋、介壽橋、八掌溪二號橋拓寬改建",441,"蔡易餘","legislator","民主進步黨","y"
"打造朴子與水上社會住宅",441,"蔡易餘","legislator","民主進步黨","y"
"布袋港區活化再造",441,"蔡易餘","legislator","民主進步黨","y"
"蒜頭糖廠東倉庫加速招商、西倉庫設火車博物館興建嘉義會展中心、藝術品拍賣會",441,"蔡易餘","legislator","民主進步黨","y"
"校園國際營隊交流常態化，增加學童視野",441,"蔡易餘","legislator","民主進步黨","y"
"改善道路設施與標線設計；擴大運用科技執法；推動《交通安全基本法》。",44367,"廖偉翔","legislator","中國國民黨",NA
"推動捷運藍線盡速動工；西南屯水岸綠地步行環帶；打通漢翔路至東大路解決塞車",44367,"廖偉翔","legislator","中國國民黨",NA
"廢除學習歷程紀錄；加強數位教育；重視技職教育；捍衛孩童食安。",44367,"廖偉翔","legislator","中國國民黨",NA
"建設勞工住宅；增休假天數；所得未達56萬元課稅減半，強化勞檢",44367,"廖偉翔","legislator","中國國民黨",NA
"安全重啟核能，持續發展綠電；逐步減少燃煤，淨零碳排；擴建儲能電網。",44367,"廖偉翔","legislator","中國國民黨",NA
"老幼健保免費；提高長照住宿補助；開辦長照保險；心理諮商抵稅納健保",44367,"廖偉翔","legislator","中國國民黨",NA
"個別輔導企業轉型；延長移工續聘年限解缺工；簽訂FTA減關稅擴大市場。",44367,"廖偉翔","legislator","中國國民黨",NA
"推動中火減煤除役，溪西高壓電塔地下化；串聯水湳與中科，打造經貿科技大台中",44367,"廖偉翔","legislator","中國國民黨",NA
"公幼免費，私幼補助一萬元；提高育兒抵稅額；父母可享彈性工時。",44367,"廖偉翔","legislator","中國國民黨",NA
"增設貓狗活動專區；普及寵物長照；推動《茶茶法案》與《飼主責任法》",44367,"廖偉翔","legislator","中國國民黨",NA
"開放組工會；檢討加班費制度。增加預算汰換設備；增補警消人力。",44367,"廖偉翔","legislator","中國國民黨",NA
"加重囤房稅；房租實價登錄；官民合作建社宅；提高低利貸款額度。",44367,"廖偉翔","legislator","中國國民黨",NA
"新建馬山港，東半島看漲",431,"陳玉珍","legislator","中國國民黨","y"
"長照床倍增，老人顧得好",431,"陳玉珍","legislator","中國國民黨","y"
"增觀光資源，護史蹟文化",431,"陳玉珍","legislator","中國國民黨","y"
"縮國家公園，爭還地於民",431,"陳玉珍","legislator","中國國民黨","y"
"設醫療特區，鄉親好安居",431,"陳玉珍","legislator","中國國民黨","y"
"設腫瘤中心，免台金奔波",431,"陳玉珍","legislator","中國國民黨","y"
"離島基本法，發展會更好",431,"陳玉珍","legislator","中國國民黨","y"
"金廈通大橋，兩岸保和平",431,"陳玉珍","legislator","中國國民黨","y"
"金門蓋榮家，老兵有個家",431,"陳玉珍","legislator","中國國民黨","y"
"貨物零稅率，經濟拚永續",431,"陳玉珍","legislator","中國國民黨","y"
"擴大AI與城市治理帶動生活產業發展",38447,"黃捷","legislator","民主進步黨",NA
"精進道路設計提升交通安全",38447,"黃捷","legislator","民主進步黨",NA
"推廣電動共享運具改善空品",38447,"黃捷","legislator","民主進步黨",NA
"增設社會住宅減輕入住負擔",38447,"黃捷","legislator","民主進步黨",NA
"強化法制保障租屋權益",38447,"黃捷","legislator","民主進步黨",NA
"深化尊重教育防治暴力霸凌",38447,"黃捷","legislator","民主進步黨",NA
"發展城市擬人化、實境角色扮演等新藝文產業",38447,"黃捷","legislator","民主進步黨",NA
"打造立德棒球場成為三級棒球基地",38447,"黃捷","legislator","民主進步黨",NA
"強化國防自主實力",38447,"黃捷","legislator","民主進步黨",NA
"以動物權精神推動友善空間及臨終制度",38447,"黃捷","legislator","民主進步黨",NA
"增設共融遊具打造特色公園",38447,"黃捷","legislator","民主進步黨",NA
"平等互惠國際合作",38447,"黃捷","legislator","民主進步黨",NA
"增補警消人力裝備",38447,"黃捷","legislator","民主進步黨",NA
"守護勞工權益增進勞動所得
",38447,"黃捷","legislator","民主進步黨",NA
"提升運動設施擴大體育人口
",38447,"黃捷","legislator","民主進步黨",NA
"擴大長照設施服務量能",38447,"黃捷","legislator","民主進步黨",NA
"加速淨零碳排促進產業升級",38447,"黃捷","legislator","民主進步黨",NA
"爭取急難弱勢補助相互扶持",38447,"黃捷","legislator","民主進步黨",NA
"完善大眾運輸發揮串連效益",38447,"黃捷","legislator","民主進步黨",NA
"擴大社區心理衛生服務。
",325,"李昆澤","legislator","民主進步黨","y"
"推動高雄為郵輪母港，爭取國際郵輪停靠，促進國內外旅客至高雄觀光。
",325,"李昆澤","legislator","民主進步黨","y"
"推動高雄交通建設，建立高快速公路網",325,"李昆澤","legislator","民主進步黨","y"
"爭取高雄機場新增國際航班",325,"李昆澤","legislator","民主進步黨","y"
"加強職災勞工保護，推動高雄設置勞工醫院。",325,"李昆澤","legislator","民主進步黨","y"
"基本工資年年調漲。",325,"李昆澤","legislator","民主進步黨","y"
"落實性別主流化，持續打造平權職場，營造無暴力無騷擾安全社會環境。
",325,"李昆澤","legislator","民主進步黨","y"
"推動三民運動中心升格運動園區，強化學校運動設施與空間，促進在地運動發展，提供優質運動場域。
",325,"李昆澤","legislator","民主進步黨","y"
"擴大經費挹注，加強大連、長明、後驛、三鳳中街等商圈觀光行銷，建置工商服務機能特區。",325,"李昆澤","legislator","民主進步黨","y"
"持續推動廣設公共化幼兒園。
",325,"李昆澤","legislator","民主進步黨","y"
"推動科工館空間改造大計劃、結合優化綠園道與科工館場域，創建社區休憩共享空間
",325,"李昆澤","legislator","民主進步黨","y"
"推動興建社會住宅
",325,"李昆澤","legislator","民主進步黨","y"
"促進公共運輸發展，改善停車空間不足問題。",325,"李昆澤","legislator","民主進步黨","y"
"打造高雄觀光商圈新亮點，開創高雄火車站大商圈新氣象",325,"李昆澤","legislator","民主進步黨","y"
"提高有薪產檢假及配偶陪產檢假為十天",325,"李昆澤","legislator","民主進步黨","y"
"持續推動多元母語教育",325,"李昆澤","legislator","民主進步黨","y"
"協助傳統產業科技化、爭取高科技產業在地化，形成產業聚落，開創高雄輕濟好願景。",325,"李昆澤","legislator","民主進步黨","y"
"降低學費負擔",325,"李昆澤","legislator","民主進步黨","y"
"推動友善親子環境",325,"李昆澤","legislator","民主進步黨","y"
"推廣客家文化特色，爭取建設客家公園，深耕多元文化交流，發展在地文藝聚落。
",325,"李昆澤","legislator","民主進步黨","y"
"保障勞工退休生活、穩定勞保基金、監督撥補勞保促進勞工權益",325,"李昆澤","legislator","民主進步黨","y"
"打造科工館升級高雄科學教育園區，深耕普及科學教育。
",325,"李昆澤","legislator","民主進步黨","y"
"加強爭取高雄捷運網建設、推動捷運黃線等四線齊發、爭取捷運紫線連結紅黃兩線",325,"李昆澤","legislator","民主進步黨","y"
"持續推動優質平價長期照顧、增設社區關懷聚點、擴大長期照顧補助，推動長照3.0
",325,"李昆澤","legislator","民主進步黨","y"
"持續優化無障礙環境，促進弱勢就業，加強支持系統
",325,"李昆澤","legislator","民主進步黨","y"
"推動居住正義，提高青年房貸優惠，擴大租屋補貼
",325,"李昆澤","legislator","民主進步黨","y"
"支持青年創新創業、打造青年多元創業基地，提供優惠創業貸款。",325,"李昆澤","legislator","民主進步黨","y"
"提高長照服務涵蓋率，加強照顧服務功能，建立友善自主的高龄生活環境。
",325,"李昆澤","legislator","民主進步黨","y"
"打造高雄區域旅遊品牌，加速高雄機場升級擴建計畫",325,"李昆澤","legislator","民主進步黨","y"
"持續強化區域防洪治水能量，推動建立完整滯洪池防護網，打造安全宜居家園
",325,"李昆澤","legislator","民主進步黨","y"
"守護自由民主體制，合理增加國防預算，捍衛台灣主權價值。",325,"李昆澤","legislator","民主進步黨","y"
"落實教育平權、推動多元均質優質教育環境、均衡學術與技職教育
",325,"李昆澤","legislator","民主進步黨","y"
"0-22歲，加碼投資未來世代，因應台灣少子化",392,"何欣純","legislator","民主進步黨","y"
"保護珍貴文化資產，打造文史記憶好故鄉",392,"何欣純","legislator","民主進步黨","y"
"緊盯政府，確保民生物資充分供應、全力平穩物價",392,"何欣純","legislator","民主進步黨","y"
"台74草湖匝道已通車、督促十九甲、六順橋匝道早日完工；台74銜接國道1號2024年5月完工",392,"何欣純","legislator","民主進步黨","y"
"爭取中央預算，打通交通瓶頸、改善危險路囗、通學步道",392,"何欣純","legislator","民主進步黨","y"
"提升教育資源，維護城鄉學校師生權益",392,"何欣純","legislator","民主進步黨","y"
"要求政府強化扶助措施與擴大就業機會",392,"何欣純","legislator","民主進步黨","y"
"力爭政府各項弱勢補助、津貼修正調降門檻、擴大補助",392,"何欣純","legislator","民主進步黨","y"
"繼續爭取調高育兒津貼、托育補助金額",392,"何欣純","legislator","民主進步黨","y"
"力爭中央資源，解決中小企業勞工、土地、資金困境，推動傳統產業轉型再升級",392,"何欣純","legislator","民主進步黨","y"
"堅持國家經濟成果由全民共享",392,"何欣純","legislator","民主進步黨","y"
"全力爭取縮小公、私立大學(專)學雜費差距",392,"何欣純","legislator","民主進步黨","y"
"爭取台63中投公路銜接國道3號，解法南台中塞車問題",392,"何欣純","legislator","民主進步黨","y"
"要求政府增加老幼貧疾弱勢族群經費預算",392,"何欣純","legislator","民主進步黨","y"
"家庭、學校、社會三方聯防，強化兒少保護機制",392,"何欣純","legislator","民主進步黨","y"
"增加資源、推動長照3.0，強化長者照顧",392,"何欣純","legislator","民主進步黨","y"
"改善排水及下水道系統，防災防洪防淹水",392,"何欣純","legislator","民主進步黨","y"
"持續爭取自來水管汰舊換新、普及自來水",392,"何欣純","legislator","民主進步黨","y"
"改善農業生產環境、產銷制度、協助解決青農困境",392,"何欣純","legislator","民主進步黨","y"
"因應少子化，政府應編列經費，強化並建立人才培育及留用制度",392,"何欣純","legislator","民主進步黨","y"
"活化閒置國有地，設置綠地、公園好休憩",392,"何欣純","legislator","民主進步黨","y"
"繼續力拚捷運進屯區，藍線延伸、橘線、環狀線",392,"何欣純","legislator","民主進步黨","y"
"擴大租屋補貼、推動社會住宅安心入住",392,"何欣純","legislator","民主進步黨","y"
"擴大提供公共托育托嬰，提高幼教品質與教保服務",392,"何欣純","legislator","民主進步黨","y"
"因應少子化，第三胎生育補助100萬元",224,"賴士葆","legislator","中國國民黨","y"
"響應 AI 崛起，推動 AI 教育全齡化",224,"賴士葆","legislator","中國國民黨","y"
"推動內閣制，終結現行有權無責的民選皇帝制",224,"賴士葆","legislator","中國國民黨","y"
"兩岸和平、不要戰爭",224,"賴士葆","legislator","中國國民黨","y"
"恢復特偵組，嚴辦高官貪腐案件",224,"賴士葆","legislator","中國國民黨","y"
"全面恢復小三通與大三通，重啓兩岸對話，避免戰爭",224,"賴士葆","legislator","中國國民黨","y"
"NCC 打掉重練，終結目前政媒勾結的不當現象",224,"賴士葆","legislator","中國國民黨","y"
"因應2050淨零碳排，充分運用台灣資源優勢，發展氫能、太陽能丶海洋能等潔淨能源",450,"鍾佳濱","legislator","民主進步黨","y"
"強力監督政府，落實教育平權。",450,"鍾佳濱","legislator","民主進步黨","y"
"強力監督政府落實：醫療平權。",450,"鍾佳濱","legislator","民主進步黨","y"
"促進學用合一、關懷弱勢學子，减輕家庭負擔。",450,"鍾佳濱","legislator","民主進步黨","y"
"強力監督政府，落實經濟平權。",450,"鍾佳濱","legislator","民主進步黨","y"
"面對境外敵對勢力威脅國家安全，積極推動國防自主、捍衛民主。",450,"鍾佳濱","legislator","民主進步黨","y"
"強力監督政府，落實交通平權。",450,"鍾佳濱","legislator","民主進步黨","y"
"強力監督政府，落實環境平權。",450,"鍾佳濱","legislator","民主進步黨","y"
"推動環島軌道網貉，完善聯外交通建設，包括高鐵、高捷和快速道路等延伸工程，督促按期完成規劃、加速執行早日通車。",450,"鍾佳濱","legislator","民主進步黨","y"
"因應少子化、高齡化人口變遷，優化產業結構、增進生產效能、提高薪資待遇，持續強化國家總體競爭力。",450,"鍾佳濱","legislator","民主進步黨","y"
"發展智慧農業、擴大農業金融、藉由循環農業减輕環境負荷、增進農民收益、充實農業生產、保障糧食安全。",450,"鍾佳濱","legislator","民主進步黨","y"
"迎接全球6G行動通訊趨勢，善用屏東地緣優勢，發展低軌衛星與周邊之太空產業。",450,"鍾佳濱","legislator","民主進步黨","y"
"鞏固台灣在印太區域的重要地位，持續推動新南向經貿、醫療、農業、教育、文化 、人力資源交流。",450,"鍾佳濱","legislator","民主進步黨","y"
"完備偏鄉緊急醫療網、提升醫護待遇丶強化健保財務永續經管。",450,"鍾佳濱","legislator","民主進步黨","y"
"建立常態性國會外交互訪計畫，擴大多面向議題對話管道",430,"郭國文","legislator","民主進步黨","y"
"加強南瀛天文館親子教育互動設施",430,"郭國文","legislator","民主進步黨","y"
"加強善化啤酒廠改造計畫納入親子公園，推廣「活的博物館」",430,"郭國文","legislator","民主進步黨","y"
"監督南科三期擴建2026年如期完工",430,"郭國文","legislator","民主進步黨","y"
"強化景點串聯，透過「以大帶小」擴大效益，打造文資廊道，引流府城觀光人潮",430,"郭國文","legislator","民主進步黨","y"
"推動低利保單貸款、青安貸2.0措施後，持續強化普惠金融制度",430,"郭國文","legislator","民主進步黨","y"
"爭取公費HPV疫苗，落實青少年健康",430,"郭國文","legislator","民主進步黨","y"
"引導金融產業資金投資公共建設，力推REITs法案三讀",430,"郭國文","legislator","民主進步黨","y"
"監督玉井長照盡速落成，並推動台南醫院設置聯合門診與玉井分院",430,"郭國文","legislator","民主進步黨","y"
"監督佳里、麻豆社會住宅進程，爭取興建官田社會住宅",430,"郭國文","legislator","民主進步黨","y"
"持續推動捷運深綠線，加速高鐵至南科之先進軌道建設，連結產業雙引擎",430,"郭國文","legislator","民主進步黨","y"
"爭取西拉雅森活節熱氣球數量加倍",430,"郭國文","legislator","民主進步黨","y"
"爭取善化、麻豆與佳里立體停車場",430,"郭國文","legislator","民主進步黨","y"
"落實梅嶺果樹專區，並推動南化設立果樹專區，活用土地",430,"郭國文","legislator","民主進步黨","y"
"監督楠西灌溉示範區進度，持續推廣農塘農埤設置，打造堅韌供水系統",430,"郭國文","legislator","民主進步黨","y"
"從制度面強化營建業對企業社會責任重視",430,"郭國文","legislator","民主進步黨","y"
"推動溪北以「生活機能區」納入大南科發展計畫，加速生活機能建設",430,"郭國文","legislator","民主進步黨","y"
"保障養殖漁業生產與漁民權益，催生漁業政策白皮書，並配合產業需求爭取冷凍倉儲與加工設施",430,"郭國文","legislator","民主進步黨","y"
"持續推動西拉雅正名修法案通過，並強化文化保存建設",430,"郭國文","legislator","民主進步黨","y"
"持續監督虛擬資產規範，確保投資人得到應有保障，並讓產業健全發展",430,"郭國文","legislator","民主進步黨","y"
"持續爭取校園設施升級，改善孩童教育環境",430,"郭國文","legislator","民主進步黨","y"
"加強總量管制、生態指標門檻等再生能源政策配套措施",430,"郭國文","legislator","民主進步黨","y"
"挺潛艦國造、國防自主，促進全民防衛體系意識，強化國家韌性",430,"郭國文","legislator","民主進步黨","y"
"監督善化牛墟遷址，確保百年文化延續",430,"郭國文","legislator","民主進步黨","y"
"搭配長照3.0，增設長照設施，並結合智慧醫療資源，提供長者優質服務",430,"郭國文","legislator","民主進步黨","y"
"監督金融業對環境、社會與治理的責任，將ESG納入放貸審查標準，落實金融正義",430,"郭國文","legislator","民主進步黨","y"
"深化台日外交，推動日本以具體行動支持台灣加入CPTPP及其他國際組織
",430,"郭國文","legislator","民主進步黨","y"
"加速南科周遭幼托設置",430,"郭國文","legislator","民主進步黨","y"
"舉辦論壇講座，深化產官學橫縱向合作",430,"郭國文","legislator","民主進步黨","y"
"推動國安修法，拒絕中共代理人破壞民主
",430,"郭國文","legislator","民主進步黨","y"
"推動不動產經紀人強制入會，保障不動產交易安全",430,"郭國文","legislator","民主進步黨","y"
"全力爭取新建一座跨曾文溪大橋",430,"郭國文","legislator","民主進步黨","y"
"並藉由國會外交與日韓等國家合作，提升半導體戰略地位，強化經濟安保
",430,"郭國文","legislator","民主進步黨","y"
"中央定期全面稽查綠能案場，避免不肖業者汙名化再生能源，並推動業者自律公約",430,"郭國文","legislator","民主進步黨","y"
"監督溪埔中路拓寬與新闢道路工程，加速進度以配合南科三期
",430,"郭國文","legislator","民主進步黨","y"
"監督善化車站與隆田車站擴建工程，爭取自強號班次增加",430,"郭國文","legislator","民主進步黨","y"
"監督大北門文化中心，儘速爭取中央補助",430,"郭國文","legislator","民主進步黨","y"
"遊說日本國會通過「台灣旅行法」，推動雙邊關係制度化",430,"郭國文","legislator","民主進步黨","y"
"多元手段推廣農作物內銷、外銷與加工",430,"郭國文","legislator","民主進步黨","y"
"通盤檢討選區內都市計畫，以大南科區宏觀思維，進行公共建設規劃",430,"郭國文","legislator","民主進步黨","y"
"延伸防汛道路拓寬計畫至麻豆、大內，通盤檢討南科聯外道路改善",430,"郭國文","legislator","民主進步黨","y"
"強化農村再造、農民福利制度、農業設施，三大農業面向",430,"郭國文","legislator","民主進步黨","y"
"提出融資公司專法，確保金融服務使用者權益接受到法規保障",430,"郭國文","legislator","民主進步黨","y"
"研議房租漲價備審制，保障租客權益，避免換約時有不合理漲價",430,"郭國文","legislator","民主進步黨","y"
